Metric,Scenario,Simulation Number,Timestep Number,Value
Final good output,miningSiteExplorationProbability_0.1,0,131,120.4881431210874
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,131,0.19159485094772608
Final good capital productivity,miningSiteExplorationProbability_0.1,0,131,2.3373008565558018
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,131,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,131,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,131,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,131,0.02308721693740581
Material price,miningSiteExplorationProbability_0.1,0,131,0.26718467247410205
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,131,0.28973469122802165
Total ore reserves,miningSiteExplorationProbability_0.1,0,131,12510.860096829252
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,131,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,131,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,131,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,131,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,131,8.653625391037167
Total NPL balance,miningSiteExplorationProbability_0.1,0,131,274.9114113519192
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,131,0.5752355502569875
Total consumption budget,miningSiteExplorationProbability_0.1,0,132,10.677456034663438
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,132,0.0458187616887618
Final good output,miningSiteExplorationProbability_0.1,0,132,184.79878376204277
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,132,0.1526192233226393
Final good capital productivity,miningSiteExplorationProbability_0.1,0,132,2.3373008565558018
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,132,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,132,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,132,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,132,0.02145242208560405
Material price,miningSiteExplorationProbability_0.1,0,132,0.299999527465212
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,132,0.21228025380434054
Total ore reserves,miningSiteExplorationProbability_0.1,0,132,12489.664373984648
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,132,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,132,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,132,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,132,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,132,4.952672000299097
Total NPL balance,miningSiteExplorationProbability_0.1,0,132,275.79790381904627
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,132,0.5775135734424236
Total consumption budget,miningSiteExplorationProbability_0.1,0,133,8.99178046574454
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,133,0.0446555928593657
Final good output,miningSiteExplorationProbability_0.1,0,133,219.0249417881063
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,133,0.1526192233226393
Final good capital productivity,miningSiteExplorationProbability_0.1,0,133,2.3373008565558018
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,133,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,133,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,133,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,133,0.021475413459165617
Material price,miningSiteExplorationProbability_0.1,0,133,0.3083759193314916
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,133,0.258695169048793
Total ore reserves,miningSiteExplorationProbability_0.1,0,133,12441.84456463706
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,133,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,133,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,133,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,133,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,133,11.758929183155448
Total NPL balance,miningSiteExplorationProbability_0.1,0,133,275.79790381904627
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,133,0.5817577190960955
Total consumption budget,miningSiteExplorationProbability_0.1,0,134,13.458234767158682
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,134,0.03845226650660848
Final good output,miningSiteExplorationProbability_0.1,0,134,219.02494178810628
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,134,0.1526192233226393
Final good capital productivity,miningSiteExplorationProbability_0.1,0,134,2.3373008565558018
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,134,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,134,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,134,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,134,0.021461348529819273
Material price,miningSiteExplorationProbability_0.1,0,134,0.24599016087009648
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,134,0.25078965426734756
Total ore reserves,miningSiteExplorationProbability_0.1,0,134,12410.776731186525
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,134,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,134,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,134,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,134,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,134,8.19000143724677
Total NPL balance,miningSiteExplorationProbability_0.1,0,134,275.9092732686965
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,134,0.5847846821188595
Total consumption budget,miningSiteExplorationProbability_0.1,0,135,11.70531525517597
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,135,0.03931018035665631
Final good output,miningSiteExplorationProbability_0.1,0,135,219.02494178810628
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,135,0.1526192233226393
Final good capital productivity,miningSiteExplorationProbability_0.1,0,135,2.3903871246793273
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,135,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,135,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,135,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,135,0.021501366519360965
Material price,miningSiteExplorationProbability_0.1,0,135,0.25472688444665303
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,135,0.23792784336414807
Total ore reserves,miningSiteExplorationProbability_0.1,0,135,12365.07469456836
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,135,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,135,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,135,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,135,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,135,11.117912903580075
Total NPL balance,miningSiteExplorationProbability_0.1,0,135,276.87103624905694
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,135,0.5888425441690088
Total consumption budget,miningSiteExplorationProbability_0.1,0,136,13.885354282371582
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,136,0.04681910640871724
Final good output,miningSiteExplorationProbability_0.1,0,136,219.0249417881063
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,136,0.14478200945528052
Final good capital productivity,miningSiteExplorationProbability_0.1,0,136,2.448241805173139
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,136,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,136,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,136,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,136,0.02153284630533901
Material price,miningSiteExplorationProbability_0.1,0,136,0.20233402432086386
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,136,0.22243794195280864
Total ore reserves,miningSiteExplorationProbability_0.1,0,136,12333.159337219084
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,136,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,136,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,136,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,136,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,136,7.372048067386873
Total NPL balance,miningSiteExplorationProbability_0.1,0,136,277.68374436099646
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,136,0.5904654391518978
Total consumption budget,miningSiteExplorationProbability_0.1,0,137,11.690637445833339
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,137,0.04681589681136983
Final good output,miningSiteExplorationProbability_0.1,0,137,230.88100952426657
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,137,0.12307950598917373
Final good capital productivity,miningSiteExplorationProbability_0.1,0,137,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,137,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,137,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,137,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,137,0.021656649444602452
Material price,miningSiteExplorationProbability_0.1,0,137,0.2307411560413719
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,137,0.3996851246520488
Total ore reserves,miningSiteExplorationProbability_0.1,0,137,12318.982320136922
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,137,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,137,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,137,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,137,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,137,5.826813293302658
Total NPL balance,miningSiteExplorationProbability_0.1,0,137,278.50129229558075
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,137,0.59247383267873
Total consumption budget,miningSiteExplorationProbability_0.1,0,138,10.763271844896362
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,138,0.050795333157714936
Final good output,miningSiteExplorationProbability_0.1,0,138,271.5920594199281
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,138,0.16988920549757017
Final good capital productivity,miningSiteExplorationProbability_0.1,0,138,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,138,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,138,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,138,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,138,0.021603959674567075
Material price,miningSiteExplorationProbability_0.1,0,138,0.2164678297785585
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,138,0.20487180481755934
Total ore reserves,miningSiteExplorationProbability_0.1,0,138,12301.33755042787
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,138,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,138,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,138,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,138,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,138,4.269844759010744
Total NPL balance,miningSiteExplorationProbability_0.1,0,138,278.5756666543001
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,138,0.5928656238177548
Total consumption budget,miningSiteExplorationProbability_0.1,0,139,9.487561954576849
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,139,0.04564828593774292
Final good output,miningSiteExplorationProbability_0.1,0,139,268.5688918467715
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,139,0.16225285589919075
Final good capital productivity,miningSiteExplorationProbability_0.1,0,139,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,139,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,139,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,139,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,139,0.021415563370321713
Material price,miningSiteExplorationProbability_0.1,0,139,0.20996454680670254
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,139,0.2145427067083289
Total ore reserves,miningSiteExplorationProbability_0.1,0,139,12291.143538023116
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,139,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,139,40.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,139,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,139,34.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,139,2.960937971206586
Total NPL balance,miningSiteExplorationProbability_0.1,0,139,278.8479726004749
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,139,0.59273374188004
Total consumption budget,miningSiteExplorationProbability_0.1,0,140,8.384447469435488
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,140,0.04112159966532424
Final good output,miningSiteExplorationProbability_0.1,0,140,220.1142887948021
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,140,0.1659832462200409
Final good capital productivity,miningSiteExplorationProbability_0.1,0,140,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,140,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,140,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,140,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,140,0.02125652202893517
Material price,miningSiteExplorationProbability_0.1,0,140,0.22905072078436
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,140,0.24215875939992687
Total ore reserves,miningSiteExplorationProbability_0.1,0,140,12285.598857519944
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,140,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,140,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,140,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,140,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,140,2.095650949999881
Total NPL balance,miningSiteExplorationProbability_0.1,0,140,290.33709022651533
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,140,0.5959540826437822
Total consumption budget,miningSiteExplorationProbability_0.1,0,141,7.554369014277262
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,141,0.04177075264584559
Final good output,miningSiteExplorationProbability_0.1,0,141,213.06649359122272
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,141,0.16876109109676415
Final good capital productivity,miningSiteExplorationProbability_0.1,0,141,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,141,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,141,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,141,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,141,0.02125334405858153
Material price,miningSiteExplorationProbability_0.1,0,141,0.2890329461655705
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,141,0.32106210211525665
Total ore reserves,miningSiteExplorationProbability_0.1,0,141,12246.625097064185
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,141,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,141,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,141,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,141,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,141,12.23995478660219
Total NPL balance,miningSiteExplorationProbability_0.1,0,141,290.5318689433132
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,141,0.5985120391192913
Total consumption budget,miningSiteExplorationProbability_0.1,0,142,13.908284861735952
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,142,0.04124188192973853
Final good output,miningSiteExplorationProbability_0.1,0,142,288.8249371641108
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,142,0.15763293536644138
Final good capital productivity,miningSiteExplorationProbability_0.1,0,142,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,142,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,142,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,142,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,142,0.021480623082046076
Material price,miningSiteExplorationProbability_0.1,0,142,0.23963675625181152
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,142,
Total ore reserves,miningSiteExplorationProbability_0.1,0,142,12246.625097064185
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,142,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,142,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,142,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,142,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,142,0.8611890586313776
Total NPL balance,miningSiteExplorationProbability_0.1,0,142,290.8647318899925
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,142,0.6012499305349603
Total consumption budget,miningSiteExplorationProbability_0.1,0,143,7.0939419535835535
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,143,0.03928647497845498
Final good output,miningSiteExplorationProbability_0.1,0,143,216.0426028839553
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,143,0.17087109443597143
Final good capital productivity,miningSiteExplorationProbability_0.1,0,143,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,143,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,143,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,143,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,143,0.021207404546352962
Material price,miningSiteExplorationProbability_0.1,0,143,0.2462515294215284
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,143,0.28228881940850176
Total ore reserves,miningSiteExplorationProbability_0.1,0,143,12221.517518440109
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,143,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,143,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,143,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,143,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,143,7.527477706939555
Total NPL balance,miningSiteExplorationProbability_0.1,0,143,291.0551893020473
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,143,0.6060428385057831
Total consumption budget,miningSiteExplorationProbability_0.1,0,144,11.048025742772134
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,144,0.04136153235118897
Final good output,miningSiteExplorationProbability_0.1,0,144,285.258379673072
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,144,0.16973662852461646
Final good capital productivity,miningSiteExplorationProbability_0.1,0,144,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,144,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,144,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,144,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,144,0.02145575207677438
Material price,miningSiteExplorationProbability_0.1,0,144,0.2826982512403332
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,144,0.38855032037071974
Total ore reserves,miningSiteExplorationProbability_0.1,0,144,12202.591988139568
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,144,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,144,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,144,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,144,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,144,7.260475878279824
Total NPL balance,miningSiteExplorationProbability_0.1,0,144,291.0551893020473
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,144,0.6060535799123046
Total consumption budget,miningSiteExplorationProbability_0.1,0,145,10.817475551598696
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,145,0.03796521892311431
Final good output,miningSiteExplorationProbability_0.1,0,145,287.1649564118724
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,145,0.18763628134117885
Final good capital productivity,miningSiteExplorationProbability_0.1,0,145,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,145,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,145,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,145,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,145,0.021526500956858725
Material price,miningSiteExplorationProbability_0.1,0,145,0.290579068235399
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,145,0.2848214896340471
Total ore reserves,miningSiteExplorationProbability_0.1,0,145,12187.904926149135
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,145,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,145,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,145,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,145,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,145,4.750909214090625
Total NPL balance,miningSiteExplorationProbability_0.1,0,145,291.0551893020473
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,145,0.6063562960393132
Total consumption budget,miningSiteExplorationProbability_0.1,0,146,9.129710565300636
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,146,0.038218195383273534
Final good output,miningSiteExplorationProbability_0.1,0,146,259.77071802622964
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,146,0.21136283624408897
Final good capital productivity,miningSiteExplorationProbability_0.1,0,146,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,146,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,146,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,146,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,146,0.02150061111121156
Material price,miningSiteExplorationProbability_0.1,0,146,0.2968846483588249
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,146,0.3689093425432008
Total ore reserves,miningSiteExplorationProbability_0.1,0,146,12165.787723759033
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,146,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,146,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,146,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,146,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,146,8.17864218752052
Total NPL balance,miningSiteExplorationProbability_0.1,0,146,291.0551893020473
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,146,0.6094356337763545
Total consumption budget,miningSiteExplorationProbability_0.1,0,147,11.160188189973153
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,147,0.0396105079491788
Final good output,miningSiteExplorationProbability_0.1,0,147,230.6101318373694
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,147,0.1969647385303062
Final good capital productivity,miningSiteExplorationProbability_0.1,0,147,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,147,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,147,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,147,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,147,0.02139050160265723
Material price,miningSiteExplorationProbability_0.1,0,147,0.3300744456148644
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,147,0.3652837602024501
Total ore reserves,miningSiteExplorationProbability_0.1,0,147,12162.650983467553
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,147,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,147,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,147,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,147,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,147,1.7737752389283883
Total NPL balance,miningSiteExplorationProbability_0.1,0,147,291.0551893020473
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,147,0.6067354575777768
Total consumption budget,miningSiteExplorationProbability_0.1,0,148,7.0403083755106595
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,148,0.045886411204396814
Final good output,miningSiteExplorationProbability_0.1,0,148,237.35118863469654
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,148,0.1933490718937775
Final good capital productivity,miningSiteExplorationProbability_0.1,0,148,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,148,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,148,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,148,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,148,0.021492368685429787
Material price,miningSiteExplorationProbability_0.1,0,148,0.36330574559175877
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,148,0.40866503375593777
Total ore reserves,miningSiteExplorationProbability_0.1,0,148,12274.138438066151
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,148,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,148,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,148,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,148,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,148,6.63180715805237
Total NPL balance,miningSiteExplorationProbability_0.1,0,148,291.89932500230384
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,148,0.607809167531399
Total consumption budget,miningSiteExplorationProbability_0.1,0,149,9.87215546360334
Weighted average sell price of final good,miningSiteExplorationProbability_0.1,0,149,0.04668199779909122
Final good output,miningSiteExplorationProbability_0.1,0,149,212.20474303279877
Renewable Energy market share,miningSiteExplorationProbability_0.1,0,149,0.06465120296680917
Final good capital productivity,miningSiteExplorationProbability_0.1,0,149,2.5850954208356858
Renewable Energy capital productivity,miningSiteExplorationProbability_0.1,0,149,2.0
Fossil Fuel Energy capital productivity,miningSiteExplorationProbability_0.1,0,149,2.0
Material capital productivity,miningSiteExplorationProbability_0.1,0,149,2.0
Electricity price,miningSiteExplorationProbability_0.1,0,149,0.021391066240354067
Material price,miningSiteExplorationProbability_0.1,0,149,0.3405662829512204
Average ore extraction cost,miningSiteExplorationProbability_0.1,0,149,0.37861882765492766
Total ore reserves,miningSiteExplorationProbability_0.1,0,149,12271.620339248424
Material inventory of bankrupt material firms,miningSiteExplorationProbability_0.1,0,149,0.0
Cumulative number of bankruptcies,miningSiteExplorationProbability_0.1,0,149,41.0
Cumulative number of bankrupt material firms,miningSiteExplorationProbability_0.1,0,149,2.0
Cumulative number of bankrupt final good firms,miningSiteExplorationProbability_0.1,0,149,35.0
Total household dividend income,miningSiteExplorationProbability_0.1,0,149,1.6833850712792922
Total NPL balance,miningSiteExplorationProbability_0.1,0,149,291.89932500230384
Commercial bank loan-to-deposit-ratio,miningSiteExplorationProbability_0.1,0,149,0.6069075924949179
Total consumption budget,miningSiteExplorationProbability_0.1,0,150,6.585391084842294
